image_id,nucleus_id,area,perimeter,circularity,eccentricity,compactness,image_class
193,5130,5.76,0.956,0.792,0.7942,0.792,Negative for intraepithelial lesion
193,5131,11.71,2.7694,0.1919,0.8852,0.1919,Negative for intraepithelial lesion
193,5132,5.49,0.9008,0.8501,0.5227,0.8501,Negative for intraepithelial lesion
193,5133,6.98,1.0725,0.7625,0.771,0.7625,Negative for intraepithelial lesion
193,5134,5.005,0.8901,0.7938,0.5628,0.7938,Negative for intraepithelial lesion
193,5135,5.305,0.9701,0.7083,0.8405,0.7083,Negative for intraepithelial lesion
193,5136,3.025,0.7253,0.7227,0.8706,0.7227,Negative for intraepithelial lesion
193,5137,49.35,6.3324,0.1547,0.6227,0.1547,LSIL
193,5138,18.07,3.0674,0.2413,0.7934,0.2413,LSIL
193,5139,80.64,5.4136,0.3458,0.4022,0.3458,LSIL
193,5140,57.615,5.5443,0.2355,0.977,0.2355,LSIL
193,5141,92.25,4.056,0.7047,0.9747,0.7047,LSIL
193,5142,68.175,5.5001,0.2832,0.7294,0.2832,LSIL
193,5143,93.405,5.0247,0.4649,0.7975,0.4649,LSIL
193,5144,78.925,4.5758,0.4737,0.7834,0.4737,LSIL
193,5145,98.01,3.96,0.7854,-1.0,0.7854,LSIL
193,5146,98.01,3.96,0.7854,-1.0,0.7854,LSIL
193,5147,79.88,6.1653,0.2641,0.5446,0.2641,LSIL
193,5148,49.725,4.4601,0.3141,0.7924,0.3141,LSIL
193,5149,18.22,2.5459,0.3532,0.8766,0.3532,LSIL
193,5150,14.24,1.5437,0.7509,0.6894,0.7509,ASC-US
193,5151,82.57,3.8085,0.7153,0.6205,0.7153,Negative for intraepithelial lesion
193,5152,11.68,1.2905,0.8813,0.4258,0.8813,Negative for intraepithelial lesion
191,5153,8.01,1.1257,0.7943,0.8057,0.7943,Negative for intraepithelial lesion
191,5154,16.555,4.4658,0.1043,0.7589,0.1043,Negative for intraepithelial lesion
191,5155,80.97,4.0182,0.6302,0.8849,0.6302,LSIL
191,5156,53.395,6.6714,0.1508,0.7582,0.1508,LSIL
191,5157,32.825,3.0587,0.4409,0.8862,0.4409,LSIL
191,5158,21.65,4.9207,0.1124,0.7424,0.1124,LSIL
191,5159,9.475,1.1998,0.8271,0.6962,0.8271,LSIL
191,5160,20.005,2.3952,0.4382,0.9279,0.4382,LSIL
191,5161,26.665,4.9577,0.1363,0.9169,0.1363,LSIL
191,5162,14.11,1.512,0.7756,0.8028,0.7756,LSIL
191,5163,16.065,1.5378,0.8537,0.4556,0.8537,LSIL
191,5164,31.155,5.5314,0.128,0.4076,0.128,LSIL
192,5165,22.1,5.887,0.0801,0.7509,0.0801,Negative for intraepithelial lesion
192,5166,45.57,11.036,0.047,0.7249,0.047,Negative for intraepithelial lesion
192,5167,23.255,5.4646,0.0979,0.8464,0.0979,Negative for intraepithelial lesion
192,5168,4.195,0.8501,0.7294,0.7799,0.7294,Negative for intraepithelial lesion
192,5169,6.505,1.1315,0.6384,0.6019,0.6384,Negative for intraepithelial lesion
192,5170,6.025,0.9584,0.8243,0.708,0.8243,Negative for intraepithelial lesion
192,5171,23.785,5.0763,0.116,0.7858,0.116,Negative for intraepithelial lesion
192,5172,8.515,1.135,0.8307,0.5826,0.8307,Negative for intraepithelial lesion
192,5173,49.115,4.1801,0.3532,0.836,0.3532,Negative for intraepithelial lesion
192,5174,14.39,1.9505,0.4753,0.8736,0.4753,Negative for intraepithelial lesion
192,5175,8.08,1.3671,0.5433,0.7526,0.5433,Negative for intraepithelial lesion
192,5176,16.995,2.9372,0.2475,0.8645,0.2475,Negative for intraepithelial lesion
192,5177,7.91,2.2714,0.1927,0.8994,0.1927,Negative for intraepithelial lesion
192,5178,46.735,8.536,0.0806,0.7511,0.0806,Negative for intraepithelial lesion
192,5179,6.87,1.2954,0.5145,0.7235,0.5145,Negative for intraepithelial lesion
192,5180,90.335,4.8138,0.4899,0.8071,0.4899,Negative for intraepithelial lesion
192,5181,68.075,6.8397,0.1829,0.731,0.1829,Negative for intraepithelial lesion
192,5182,6.825,1.0764,0.7402,0.7833,0.7402,Negative for intraepithelial lesion
192,5183,6.785,2.7118,0.1159,0.9198,0.1159,Negative for intraepithelial lesion
192,5184,4.4,2.6411,0.0793,0.8727,0.0793,Negative for intraepithelial lesion
192,5185,26.645,3.7946,0.2325,0.9365,0.2325,Negative for intraepithelial lesion
192,5186,63.515,3.3461,0.7129,0.8077,0.7129,ASC-US
192,5187,74.86,4.9039,0.3912,0.7518,0.3912,ASC-US
192,5188,59.79,5.6242,0.2375,0.687,0.2375,ASC-US
192,5189,13.485,1.7261,0.5688,0.3432,0.5688,ASC-US
192,5190,16.855,2.8552,0.2598,0.874,0.2598,ASC-US
192,5191,43.56,5.6579,0.171,0.422,0.171,ASC-US
192,5192,14.615,1.5744,0.7409,0.5337,0.7409,ASC-US
192,5193,39.435,5.9632,0.1394,0.7943,0.1394,LSIL
192,5194,20.02,2.9879,0.2818,0.9334,0.2818,LSIL
192,5195,19.515,3.4187,0.2098,0.9536,0.2098,LSIL
192,5196,45.615,5.5763,0.1843,0.5985,0.1843,LSIL
192,5197,33.76,7.5964,0.0735,0.4633,0.0735,LSIL
192,5198,82.775,5.9789,0.291,0.5412,0.291,LSIL
192,5199,87.04,4.5397,0.5307,0.4015,0.5307,LSIL
192,5200,83.495,5.8775,0.3037,0.4111,0.3037,LSIL
192,5201,64.485,7.4074,0.1477,0.6924,0.1477,LSIL
192,5202,7.57,1.0574,0.8508,0.6253,0.8508,Negative for intraepithelial lesion
190,5203,35.785,9.8659,0.0462,0.6707,0.0462,Negative for intraepithelial lesion
190,5204,16.49,4.4068,0.1067,0.9574,0.1067,ASC-US
190,5205,54.125,7.7545,0.1131,0.677,0.1131,ASC-US
190,5206,74.325,4.6029,0.4408,0.7739,0.4408,ASC-US
190,5207,30.77,3.2142,0.3743,0.7418,0.3743,ASC-US
190,5208,9.675,1.7724,0.387,0.9299,0.387,ASC-US
190,5209,44.235,3.6863,0.4091,0.7916,0.4091,ASC-US
190,5210,68.395,3.5875,0.6678,0.7827,0.6678,ASC-US
190,5211,66.085,4.2415,0.4616,0.4108,0.4616,ASC-US
190,5212,81.38,3.7197,0.7391,0.4701,0.7391,ASC-US
190,5213,67.51,5.7999,0.2522,0.5793,0.2522,ASC-US
190,5214,70.295,8.0683,0.1357,0.5132,0.1357,LSIL
190,5215,21.44,3.7385,0.1928,0.7371,0.1928,Negative for intraepithelial lesion
190,5216,27.675,4.1326,0.2036,0.9234,0.2036,Negative for intraepithelial lesion
190,5217,61.64,3.5025,0.6314,0.7284,0.6314,ASC-US
190,5218,52.9,6.2601,0.1696,0.7257,0.1696,ASC-US
190,5219,65.6,5.1639,0.3091,0.7891,0.3091,ASC-US
188,5220,55.025,4.5961,0.3273,0.6971,0.3273,LSIL
188,5221,52.065,3.7221,0.4723,0.7587,0.4723,LSIL
188,5222,51.405,3.175,0.6408,0.9058,0.6408,LSIL
188,5223,64.2,3.4277,0.6867,0.8759,0.6867,LSIL
188,5224,95.045,4.3433,0.6332,0.6781,0.6332,LSIL
188,5225,95.64,4.6105,0.5654,0.4759,0.5654,LSIL
188,5226,69.145,4.5201,0.4253,0.6189,0.4253,LSIL
188,5227,91.385,4.5358,0.5582,0.6638,0.5582,LSIL
188,5228,97.025,4.0721,0.7353,0.7243,0.7353,LSIL
188,5229,93.28,3.8325,0.798,0.6653,0.798,LSIL
188,5230,90.825,4.7944,0.4965,0.9951,0.4965,LSIL
188,5231,81.38,4.0734,0.6163,0.6682,0.6163,LSIL
188,5232,95.07,4.6208,0.5595,0.9641,0.5595,LSIL
188,5233,98.01,3.96,0.7854,-1.0,0.7854,LSIL
188,5234,95.345,3.8804,0.7957,0.5642,0.7957,LSIL
188,5235,66.28,3.5857,0.6478,0.9641,0.6478,LSIL
188,5236,62.32,3.6388,0.5914,0.6049,0.5914,LSIL
188,5237,47.285,3.3812,0.5197,0.7591,0.5197,LSIL
188,5238,95.75,3.9863,0.7572,0.6244,0.7572,LSIL
188,5239,90.075,3.9418,0.7285,0.6386,0.7285,LSIL
188,5240,97.615,4.1473,0.7132,0.9377,0.7132,LSIL
188,5241,98.01,3.96,0.7854,-1.0,0.7854,LSIL
188,5242,98.01,3.96,0.7854,-1.0,0.7854,LSIL
188,5243,91.395,4.4598,0.5774,0.6219,0.5774,LSIL
188,5244,97.655,4.1073,0.7274,0.9721,0.7274,LSIL
188,5245,94.395,4.8164,0.5113,0.4485,0.5113,LSIL
188,5246,98.01,3.96,0.7854,-1.0,0.7854,LSIL
188,5247,78.145,4.0724,0.5921,0.5824,0.5921,LSIL
188,5248,56.675,3.6324,0.5398,0.7057,0.5398,LSIL
188,5249,73.745,5.8492,0.2709,0.589,0.2709,LSIL
188,5250,46.195,3.7207,0.4193,0.69,0.4193,LSIL
188,5251,91.865,5.171,0.4317,0.7923,0.4317,LSIL
188,5252,92.41,4.7051,0.5246,0.4199,0.5246,LSIL
188,5253,68.565,4.3607,0.4531,0.8342,0.4531,LSIL
188,5254,66.565,4.7704,0.3676,0.8369,0.3676,LSIL
188,5255,78.46,4.1942,0.5605,0.7358,0.5605,LSIL
188,5256,54.31,4.2736,0.3737,0.4835,0.3737,LSIL
188,5257,58.17,4.8936,0.3052,0.6705,0.3052,LSIL
188,5258,84.535,4.8952,0.4433,0.4637,0.4433,LSIL
188,5259,19.63,5.2559,0.0893,0.407,0.0893,LSIL
188,5260,25.735,4.9589,0.1315,0.7114,0.1315,LSIL
188,5261,6.575,1.3253,0.4704,0.808,0.4704,ASC-US
188,5262,70.13,3.3037,0.8075,0.6424,0.8075,ASC-US
188,5263,63.89,4.9785,0.3239,0.805,0.3239,ASC-US
189,5264,30.775,6.8414,0.0826,0.8078,0.0826,LSIL
189,5265,53.8,5.3904,0.2327,0.7988,0.2327,LSIL
189,5266,10.8,1.3505,0.7441,0.7296,0.7441,LSIL
189,5267,17.33,2.4128,0.3741,0.6506,0.3741,ASC-US
189,5268,11.58,3.1908,0.1429,0.8762,0.1429,Negative for intraepithelial lesion
189,5269,25.17,6.1167,0.0845,0.6085,0.0845,ASC-US
189,5270,64.92,3.7597,0.5772,0.8134,0.5772,ASC-US
189,5271,14.0,1.7285,0.5888,0.6689,0.5888,Negative for intraepithelial lesion
189,5272,41.01,5.9733,0.1444,0.7398,0.1444,Negative for intraepithelial lesion
189,5273,10.85,1.3905,0.7051,0.7976,0.7051,Negative for intraepithelial lesion
189,5274,66.44,3.8342,0.5679,0.6523,0.5679,LSIL
189,5275,67.62,4.6625,0.3909,0.8794,0.3909,ASC-US
189,5276,70.275,4.7463,0.392,0.7605,0.392,ASC-US
186,5277,10.495,2.6938,0.1817,0.9195,0.1817,Negative for intraepithelial lesion
186,5278,74.87,6.4607,0.2254,0.5265,0.2254,Negative for intraepithelial lesion
186,5279,46.41,4.5756,0.2786,0.6457,0.2786,Negative for intraepithelial lesion
186,5280,7.08,1.5037,0.3935,0.6002,0.3935,Negative for intraepithelial lesion
186,5281,62.245,7.964,0.1233,0.4858,0.1233,Negative for intraepithelial lesion
186,5282,32.75,4.1288,0.2414,0.5456,0.2414,Negative for intraepithelial lesion
186,5283,29.24,3.9791,0.2321,0.8941,0.2321,Negative for intraepithelial lesion
186,5284,26.245,5.548,0.1071,0.9053,0.1071,Negative for intraepithelial lesion
186,5285,97.34,4.1346,0.7156,0.8222,0.7156,LSIL
186,5286,48.075,3.7932,0.4199,0.5794,0.4199,LSIL
186,5287,88.09,4.8699,0.4668,0.707,0.4668,LSIL
186,5288,93.245,4.3281,0.6255,0.5272,0.6255,LSIL
186,5289,76.78,8.0693,0.1482,0.5708,0.1482,LSIL
186,5290,41.09,6.0587,0.1407,0.7031,0.1407,Negative for intraepithelial lesion
186,5291,9.455,2.1267,0.2627,0.9516,0.2627,Negative for intraepithelial lesion
186,5292,76.91,6.5007,0.2287,0.6819,0.2287,Negative for intraepithelial lesion
187,5293,4.625,0.9667,0.6219,0.8362,0.6219,Negative for intraepithelial lesion
187,5294,24.375,3.7878,0.2135,0.8831,0.2135,Negative for intraepithelial lesion
187,5295,34.915,3.7858,0.3061,0.7994,0.3061,Negative for intraepithelial lesion
187,5296,11.13,1.3105,0.8143,0.723,0.8143,Negative for intraepithelial lesion
187,5297,82.07,7.287,0.1942,0.3517,0.1942,LSIL
187,5298,50.62,2.9514,0.7303,0.5536,0.7303,LSIL
187,5299,17.855,1.6861,0.7892,0.4961,0.7892,LSIL
187,5300,9.955,1.931,0.3355,0.7525,0.3355,LSIL
187,5301,50.375,7.1543,0.1237,0.712,0.1237,LSIL
187,5302,51.215,5.6706,0.2001,0.7078,0.2001,LSIL
187,5303,43.855,3.5829,0.4293,0.7949,0.4293,LSIL
185,5304,3.925,0.7618,0.8498,0.5198,0.8498,Negative for intraepithelial lesion
185,5305,6.69,1.0208,0.8067,0.6217,0.8067,Negative for intraepithelial lesion
185,5306,9.075,1.571,0.4621,0.8501,0.4621,Negative for intraepithelial lesion
185,5307,4.895,0.9418,0.6934,0.7618,0.6934,Negative for intraepithelial lesion
185,5308,50.435,3.4601,0.5294,0.7204,0.5294,LSIL
185,5309,50.755,3.1435,0.6454,0.7576,0.6454,LSIL
185,5310,40.39,4.055,0.3087,0.3699,0.3087,LSIL
184,5311,5.875,1.1315,0.5766,0.4374,0.5766,Negative for intraepithelial lesion
184,5312,32.265,6.8883,0.0855,0.7182,0.0855,Negative for intraepithelial lesion
184,5313,6.065,2.8972,0.0908,0.8269,0.0908,Negative for intraepithelial lesion
184,5314,7.365,1.1398,0.7124,0.6222,0.7124,Negative for intraepithelial lesion
184,5315,2.995,0.657,0.872,0.4247,0.872,Negative for intraepithelial lesion
184,5316,15.185,2.4992,0.3055,0.9383,0.3055,Negative for intraepithelial lesion
184,5317,76.83,5.4268,0.3278,0.3289,0.3278,LSIL
184,5318,87.095,6.0995,0.2942,0.8041,0.2942,LSIL
184,5319,74.775,5.3912,0.3233,0.5972,0.3233,LSIL
184,5320,72.45,6.6827,0.2039,0.7408,0.2039,LSIL
184,5321,22.945,3.5415,0.2299,0.6976,0.2299,LSIL
184,5322,72.69,7.3616,0.1686,0.5214,0.1686,LSIL
184,5323,8.0,1.2974,0.5972,0.87,0.5972,LSIL
184,5324,7.33,1.5037,0.4074,0.7766,0.4074,ASC-US
184,5325,10.48,1.6968,0.4574,0.8705,0.4574,ASC-US
184,5326,10.775,1.3281,0.7676,0.4821,0.7676,ASC-US
184,5327,70.605,5.1146,0.3392,0.67,0.3392,Negative for intraepithelial lesion
184,5328,37.575,4.7643,0.208,0.5731,0.208,Negative for intraepithelial lesion
184,5329,34.35,5.1579,0.1623,0.77,0.1623,Negative for intraepithelial lesion
182,5330,5.05,1.1374,0.4905,0.7661,0.4905,Negative for intraepithelial lesion
182,5331,3.575,0.7618,0.774,0.7619,0.774,Negative for intraepithelial lesion
182,5332,5.535,0.9667,0.7443,0.577,0.7443,Negative for intraepithelial lesion
182,5333,12.605,2.6435,0.2267,0.5564,0.2267,Negative for intraepithelial lesion
182,5334,6.25,0.9408,0.8873,0.3678,0.8873,Negative for intraepithelial lesion
182,5335,9.715,2.6752,0.1706,0.7297,0.1706,Negative for intraepithelial lesion
182,5336,7.89,1.3623,0.5343,0.8082,0.5343,Negative for intraepithelial lesion
182,5337,11.915,1.911,0.41,0.7377,0.41,Negative for intraepithelial lesion
182,5338,13.98,1.9851,0.4458,0.8118,0.4458,Negative for intraepithelial lesion
182,5339,74.375,8.836,0.1197,0.5744,0.1197,LSIL
182,5340,82.38,6.3765,0.2546,0.5222,0.2546,LSIL
182,5341,91.19,6.5468,0.2674,0.4081,0.2674,LSIL
182,5342,81.86,10.0467,0.1019,0.2664,0.1019,LSIL
182,5343,96.305,4.3164,0.6496,0.2877,0.6496,LSIL
182,5344,46.91,6.9801,0.121,0.526,0.121,LSIL
182,5345,65.12,6.629,0.1862,0.799,0.1862,Negative for intraepithelial lesion
182,5346,19.14,2.1651,0.5131,0.7589,0.5131,ASC-US
182,5347,44.05,6.441,0.1334,0.6512,0.1334,ASC-US
182,5348,42.415,5.9426,0.1509,0.7499,0.1509,LSIL
183,5349,85.995,6.2209,0.2792,0.5302,0.2792,LSIL
183,5350,78.525,5.9678,0.2771,0.7248,0.2771,LSIL
183,5351,58.59,5.0902,0.2842,0.7081,0.2842,LSIL
183,5352,77.115,4.6318,0.4517,0.5594,0.4517,LSIL
183,5353,70.17,6.8807,0.1862,0.5026,0.1862,LSIL
183,5354,86.37,6.7559,0.2378,0.6659,0.2378,LSIL
183,5355,20.905,2.7421,0.3494,0.8367,0.3494,LSIL
183,5356,85.35,5.6039,0.3415,0.5717,0.3415,LSIL
183,5357,78.86,6.4033,0.2417,0.6459,0.2417,LSIL
183,5358,77.83,7.1207,0.1929,0.3199,0.1929,LSIL
183,5359,76.48,4.5479,0.4647,0.786,0.4647,LSIL
183,5360,71.075,8.8462,0.1141,0.607,0.1141,LSIL
183,5361,50.19,6.0553,0.172,0.5873,0.172,LSIL
183,5362,13.4,1.4471,0.8041,0.7531,0.8041,ASC-US
183,5363,12.225,1.5627,0.6291,0.6784,0.6291,ASC-US
183,5364,15.63,1.9431,0.5202,0.8543,0.5202,ASC-US
183,5365,6.01,0.9774,0.7906,0.647,0.7906,ASC-US
183,5366,9.135,1.5247,0.4938,0.2103,0.4938,ASC-US
183,5367,56.415,7.0114,0.1442,0.5257,0.1442,LSIL
183,5368,5.325,1.7847,0.2101,0.9327,0.2101,Negative for intraepithelial lesion
183,5369,2.97,0.6511,0.8803,0.615,0.8803,Negative for intraepithelial lesion
183,5370,8.925,2.1607,0.2402,0.9564,0.2402,Negative for intraepithelial lesion
183,5371,3.725,1.295,0.2791,0.9533,0.2791,Negative for intraepithelial lesion
183,5372,2.91,0.6746,0.8036,0.4711,0.8036,Negative for intraepithelial lesion
183,5373,55.59,6.425,0.1692,0.5509,0.1692,Negative for intraepithelial lesion
183,5374,8.085,1.8227,0.3058,0.8158,0.3058,Negative for intraepithelial lesion
183,5375,6.57,0.9725,0.8729,0.6705,0.8729,Negative for intraepithelial lesion
183,5376,15.215,2.3227,0.3544,0.8717,0.3544,Negative for intraepithelial lesion
183,5377,8.48,2.5279,0.1668,0.7366,0.1668,Negative for intraepithelial lesion
181,5378,3.19,0.8643,0.5367,0.9321,0.5367,Negative for intraepithelial lesion
181,5379,3.345,0.7218,0.8067,0.6151,0.8067,Negative for intraepithelial lesion
181,5380,17.765,2.3304,0.4111,0.5327,0.4111,Negative for intraepithelial lesion
181,5381,12.13,4.9242,0.0629,0.8291,0.0629,Negative for intraepithelial lesion
181,5382,13.785,1.7461,0.5682,0.931,0.5682,Negative for intraepithelial lesion
181,5383,13.76,2.2934,0.3288,0.8544,0.3288,Negative for intraepithelial lesion
181,5384,5.105,0.8667,0.854,0.6425,0.854,Negative for intraepithelial lesion
181,5385,24.28,5.3959,0.1048,0.8607,0.1048,Negative for intraepithelial lesion
181,5386,7.18,1.0857,0.7655,0.7944,0.7655,Negative for intraepithelial lesion
181,5387,12.055,2.5441,0.2341,0.9243,0.2341,Negative for intraepithelial lesion
181,5388,13.38,2.4948,0.2701,0.7434,0.2701,Negative for intraepithelial lesion
181,5389,36.065,5.7397,0.1376,0.7047,0.1376,LSIL
181,5390,80.145,6.4555,0.2417,0.6008,0.2417,LSIL
181,5391,59.79,7.0319,0.1519,0.6833,0.1519,LSIL
181,5392,86.97,7.1924,0.2113,0.7043,0.2113,LSIL
181,5393,91.41,3.8491,0.7753,0.5032,0.7753,LSIL
181,5394,88.55,5.8005,0.3307,0.431,0.3307,LSIL
181,5395,22.2,2.8128,0.3526,0.7811,0.3526,LSIL
181,5396,37.415,5.5652,0.1518,0.8134,0.1518,Negative for intraepithelial lesion
181,5397,13.785,1.7461,0.5682,0.931,0.5682,Negative for intraepithelial lesion
181,5398,63.675,4.8615,0.3386,0.5665,0.3386,Negative for intraepithelial lesion
179,5399,31.64,3.9916,0.2495,0.5745,0.2495,Negative for intraepithelial lesion
179,5400,51.86,4.0694,0.3935,0.9108,0.3935,Negative for intraepithelial lesion
179,5401,89.07,4.8279,0.4802,0.3721,0.4802,LSIL
179,5402,75.655,3.9158,0.62,0.7991,0.62,LSIL
179,5403,32.245,4.6955,0.1838,0.6495,0.1838,LSIL
179,5404,21.93,4.0936,0.1644,0.6576,0.1644,LSIL
179,5405,36.91,3.6059,0.3567,0.8024,0.3567,Negative for intraepithelial lesion
179,5406,10.97,2.4568,0.2284,0.8742,0.2284,Negative for intraepithelial lesion
180,5407,60.865,5.6852,0.2366,0.6978,0.2366,Negative for intraepithelial lesion
180,5408,50.495,9.9019,0.0647,0.5443,0.0647,Negative for intraepithelial lesion
180,5409,56.125,5.9486,0.1993,0.8519,0.1993,Negative for intraepithelial lesion
180,5410,91.06,5.7328,0.3482,0.3842,0.3482,LSIL
180,5411,67.235,9.6071,0.0915,0.5748,0.0915,LSIL
180,5412,75.305,7.0335,0.1913,0.447,0.1913,LSIL
180,5413,70.945,4.4869,0.4428,0.8907,0.4428,LSIL
180,5414,62.63,6.7456,0.173,0.7463,0.173,LSIL
180,5415,62.29,4.8433,0.3337,0.858,0.3337,Negative for intraepithelial lesion
180,5416,8.66,1.9085,0.2988,0.5543,0.2988,Negative for intraepithelial lesion
180,5417,76.285,4.9249,0.3952,0.62,0.3952,Negative for intraepithelial lesion
180,5418,91.66,3.8077,0.7944,0.8583,0.7944,ASC-US
180,5419,12.44,1.6402,0.581,0.8292,0.581,LSIL
180,5420,75.135,4.3895,0.49,0.9931,0.49,LSIL
178,5421,23.615,3.3952,0.2574,0.7127,0.2574,Negative for intraepithelial lesion
178,5422,62.155,5.7977,0.2324,0.5482,0.2324,LSIL
178,5423,2.95,1.4871,0.1676,0.9464,0.1676,Negative for intraepithelial lesion
178,5424,4.405,0.9881,0.5669,0.8715,0.5669,Negative for intraepithelial lesion
178,5425,31.45,3.7805,0.2765,0.7182,0.2765,Negative for intraepithelial lesion
176,5426,26.035,6.38,0.0804,0.786,0.0804,Negative for intraepithelial lesion
176,5427,5.235,0.8818,0.846,0.533,0.846,Negative for intraepithelial lesion
176,5428,58.625,6.3674,0.1817,0.6285,0.1817,Negative for intraepithelial lesion
176,5429,64.395,4.3326,0.4311,0.8624,0.4311,LSIL
176,5430,69.895,3.8607,0.5893,0.741,0.5893,LSIL
176,5431,64.95,3.9948,0.5114,0.9758,0.5114,LSIL
176,5432,59.31,5.009,0.2971,0.5704,0.2971,LSIL
176,5433,64.64,4.6136,0.3816,0.7516,0.3816,LSIL
176,5434,59.23,4.1605,0.43,0.7898,0.43,LSIL
176,5435,56.29,3.9074,0.4633,0.8605,0.4633,LSIL
176,5436,61.49,7.3741,0.1421,0.3709,0.1421,LSIL
176,5437,72.445,5.2037,0.3362,0.6171,0.3362,LSIL
176,5438,29.66,4.7393,0.1659,0.7982,0.1659,LSIL
176,5439,63.17,3.7431,0.5666,0.9199,0.5666,LSIL
176,5440,76.445,3.9641,0.6113,0.9587,0.6113,LSIL
176,5441,30.78,3.9199,0.2517,0.8875,0.2517,LSIL
176,5442,57.575,4.0118,0.4495,0.9509,0.4495,LSIL
176,5443,55.33,4.8922,0.2905,0.7962,0.2905,LSIL
176,5444,42.17,3.8659,0.3546,0.5885,0.3546,Negative for intraepithelial lesion
176,5445,9.04,1.2291,0.752,0.502,0.752,Negative for intraepithelial lesion
176,5446,21.035,2.9601,0.3017,0.7982,0.3017,Negative for intraepithelial lesion
176,5447,84.4,4.2065,0.5994,0.5215,0.5994,Negative for intraepithelial lesion
176,5448,79.745,4.0918,0.5985,0.5268,0.5985,Negative for intraepithelial lesion
176,5449,7.525,1.2495,0.6056,0.3819,0.6056,ASC-US
177,5450,89.835,4.3192,0.6051,0.5451,0.6051,LSIL
177,5451,6.48,0.9891,0.8323,0.616,0.8323,Negative for intraepithelial lesion
177,5452,6.19,0.9608,0.8426,0.4183,0.8426,Negative for intraepithelial lesion
177,5453,12.335,2.0841,0.3569,0.8832,0.3569,Negative for intraepithelial lesion
177,5454,36.385,5.5203,0.15,0.7743,0.15,Negative for intraepithelial lesion
177,5455,85.315,5.5346,0.35,0.6415,0.35,Negative for intraepithelial lesion
